id,orden,palabra,valoracion
-M9C8yLrZR3FDGy5HL2r,5,Máquinas ,7
-M9CYlNcyNBvC5Z2_fcn,1,Grande,8
-M9CYlNcyNBvC5Z2_fcn,2,Amplio,8
-M9CYlNcyNBvC5Z2_fcn,3,On line,8
-M9CYlNcyNBvC5Z2_fcn,4,Información ,7
-M9CYlNcyNBvC5Z2_fcn,5,Acceso,5
-M9E8gmxN_yG_ULCW0S0,1,información,9
-M9E8gmxN_yG_ULCW0S0,2,Exposición,1
-M9E8gmxN_yG_ULCW0S0,3,Personalización,7
-M9E8gmxN_yG_ULCW0S0,4,Especulación,1
-M9E8gmxN_yG_ULCW0S0,5,customización,8
-M9EO0e_Q3M4MCHaMy1c,1,Información,7
-M9EO0e_Q3M4MCHaMy1c,2,Cantidad,5
-M9EO0e_Q3M4MCHaMy1c,3,Calidad,5
-M9EO0e_Q3M4MCHaMy1c,4,Paquete R,5
-M9EO0e_Q3M4MCHaMy1c,5,Mapas,10
-M9EWwaFeg9LBgl92-d8,1,Robot,2
-M9EWwaFeg9LBgl92-d8,2,Spilberg,0
-M9EWwaFeg9LBgl92-d8,3,Placas (las verdes),8
-M9EWwaFeg9LBgl92-d8,4,Software,10
-M9EWwaFeg9LBgl92-d8,5,Desarrollo,10
-M9EXSkfYgbBkB6bxg7V,1,Robótica ,8
-M9EXSkfYgbBkB6bxg7V,2,Avance tecnológico ,9
-M9EXSkfYgbBkB6bxg7V,3,Desempleo ,2
-M9EXSkfYgbBkB6bxg7V,4,Operatividad,10
-M9EXSkfYgbBkB6bxg7V,5,Eficiencia ,10
-M9Ep-enJqhJlq9KqFb8,1,Saber,0
-M9Ep-enJqhJlq9KqFb8,2,Información,3
-M9Ep-enJqhJlq9KqFb8,3,Cultura,0
-M9Ep-enJqhJlq9KqFb8,4,Comunicación,3
-M9Ep-enJqhJlq9KqFb8,5,Educación,1
-M9FJc5oq3wkoSf3tMeR,1,Grandes datos,10
-M9FJc5oq3wkoSf3tMeR,2,Informática ,10
-M9FJc5oq3wkoSf3tMeR,3,Redes,10
-M9FJc5oq3wkoSf3tMeR,4,Almacenamiento,10
-M9FJc5oq3wkoSf3tMeR,5,Información ,10
-M9FiEZdj-cr7fnwPpsC,1,Información,10
-M9FiEZdj-cr7fnwPpsC,2,Complejidad,5
-M9FiEZdj-cr7fnwPpsC,3,Procesamiento,10
-M9FiEZdj-cr7fnwPpsC,4,Criterios,10
-M9FiEZdj-cr7fnwPpsC,5,Análisis,10
-M9GBxdGZWSrDeKo1rQ9,1,Información,7
-M9GBxdGZWSrDeKo1rQ9,2,Internet,7
-M9GBxdGZWSrDeKo1rQ9,3,Datos,4
-M9GBxdGZWSrDeKo1rQ9,4,Mucho,5
-M9GBxdGZWSrDeKo1rQ9,5,Cantidad,5
-M9GCEqL5nEnaln75HqC,1,Aprendizaje,10
-M9GCEqL5nEnaln75HqC,2,Saber,9
-M9GCEqL5nEnaln75HqC,3,Estudio,10
-M9GCEqL5nEnaln75HqC,4,Libros,9
-M9GCEqL5nEnaln75HqC,5,Desarrollo,10
-M9GRVyeExciSeN6GdBj,1,Robot,5
-M9GRVyeExciSeN6GdBj,2,Computadora,8
-M9GRVyeExciSeN6GdBj,3,Celular,8
-M9GRVyeExciSeN6GdBj,4,Visores vr,8
-M9GRVyeExciSeN6GdBj,5,Parlante alexa,3
-M9GqDkPnPRS7bfDFjhi,1,Computadora,10
-M9GqDkPnPRS7bfDFjhi,2,Números,9
-M9GqDkPnPRS7bfDFjhi,3,Programación,8
-M9GqDkPnPRS7bfDFjhi,4,Registros,8
-M9GqDkPnPRS7bfDFjhi,5,Prueba,8
-M9H2eojmdGPTW-Ae22x,1,Saber,8
-M9H2eojmdGPTW-Ae22x,2,Conocer,8
-M9H2eojmdGPTW-Ae22x,3,Pensamiento ,7
-M9H2eojmdGPTW-Ae22x,4,Razonamiento ,8
-M9H2eojmdGPTW-Ae22x,5,Inteligencia,8
-M9H38o-60GFhK2j-kZq,1,Investigación ,8
-M9H38o-60GFhK2j-kZq,2,Conocimiento ,10
-M9H38o-60GFhK2j-kZq,3,Información ,7
-M9H38o-60GFhK2j-kZq,4,Saber,7
-M9H38o-60GFhK2j-kZq,5,Experimentos ,7
-M9IVj2bLFYgLX54AGya,1,Información ,10
-M9IVj2bLFYgLX54AGya,2,Abundante,10
-M9IVj2bLFYgLX54AGya,3,Algoritmos ,5
-M9IVj2bLFYgLX54AGya,4,Opinión Pública ,5
-M9IVj2bLFYgLX54AGya,5,Consumo,5
-M9J1ssfTSBAt_2bUx9z,1,Reemplazo,0
-M9J1ssfTSBAt_2bUx9z,2,Avance,10
-M9J1ssfTSBAt_2bUx9z,3,Futuro,5
-M9J1ssfTSBAt_2bUx9z,4,Control,3
-M9J1ssfTSBAt_2bUx9z,5,Poder,2
-M9J2S7bG1MLAXg9zZ5L,1,Información,10
-M9J2S7bG1MLAXg9zZ5L,2,Manejo,5
-M9J2S7bG1MLAXg9zZ5L,3,Evolución,10
-M9J2S7bG1MLAXg9zZ5L,4,Mercado,5
-M9J2S7bG1MLAXg9zZ5L,5,Competencia,0
-M9JITBzSs6evKE5hC-l,1,Mucho,2
-M9JITBzSs6evKE5hC-l,2,Grande,2
-M9JITBzSs6evKE5hC-l,3,Importante,10
-M9JITBzSs6evKE5hC-l,4,Leer,9
-M9JITBzSs6evKE5hC-l,5,Concentracion,10
-M9JL3Zf1JSkgVqeYSGH,1,Data analytics,10
-M9JL3Zf1JSkgVqeYSGH,2,Información,10
-M9JL3Zf1JSkgVqeYSGH,3,Minería de datos,10
-M9JL3Zf1JSkgVqeYSGH,4,Análisis estadístico,10
-M9JL3Zf1JSkgVqeYSGH,5,Machine learning,10
-M9JL7H40q-ix2XYz1AG,1,Desarrollo,10
-M9JL7H40q-ix2XYz1AG,2,Sustitución de humanos,4
-M9JL7H40q-ix2XYz1AG,3,Desconocimiento,2
-M9JL7H40q-ix2XYz1AG,4,Nada,5
-M9JL7H40q-ix2XYz1AG,5,Nada,5
-M9JN7xfG3zaAyG6fJB1,1,Internet,10
-M9JN7xfG3zaAyG6fJB1,2,Páginas web,9
-M9JN7xfG3zaAyG6fJB1,3,Trabajo colaborativo,10
-M9JN7xfG3zaAyG6fJB1,4,Plagio,0
-M9JN7xfG3zaAyG6fJB1,5,Análisis de fuentes,5
-M9JN7xfG3zaAyG6fJB1,6,Investigación ,9
-M9JN7xfG3zaAyG6fJB1,7,Brecha digital ,1
-M9JN7xfG3zaAyG6fJB1,8,Celular,5
-M9JN7xfG3zaAyG6fJB1,9,Aplicaciones,5
-M9JN7xfG3zaAyG6fJB1,10,Habilidades digitales,10
-M9JN7xfG3zaAyG6fJB1,11,Espacio-tiempo,8
-M9JN7xfG3zaAyG6fJB1,12,Formación,10
-M9JN7xfG3zaAyG6fJB1,13,Facebook,5
-M9JN7xfG3zaAyG6fJB1,14,Instagram ,2
-M9Jhtr7PZhf8u657mwP,1,Información ,7
-M9Jhtr7PZhf8u657mwP,2,Control ,1
-M9Jhtr7PZhf8u657mwP,3,Investigación ,7
-M9Jhtr7PZhf8u657mwP,4,Corporación ,6
-M9Jhtr7PZhf8u657mwP,5,Estado,2
-M9KGZz9Ev3Fw9pESmV8,1,Hacker,5
-M9KGZz9Ev3Fw9pESmV8,2,Internet,10
-M9KGZz9Ev3Fw9pESmV8,3,Base de datos,6
-M9KGZz9Ev3Fw9pESmV8,4,Información,7
-M9KGZz9Ev3Fw9pESmV8,5,Milenio,5
-M9KH7hg2DRbxopdU9uX,1,Robots,10
-M9KH7hg2DRbxopdU9uX,2,Vigilancia,0
-M9KH7hg2DRbxopdU9uX,3,Sin privacidad,0
-M9KH7hg2DRbxopdU9uX,4,Omnipotente,8
-M9KH7hg2DRbxopdU9uX,5,Segregadora,5
-M9KWIKYfADmr-yPUb6N,1,Robot,8
-M9KWIKYfADmr-yPUb6N,2,Máquina,5
-M9KWIKYfADmr-yPUb6N,3,Futuro,8
-M9KWIKYfADmr-yPUb6N,4,Tecnología,10
-M9KWIKYfADmr-yPUb6N,5,Sin sentimientos,3
-M9KnSQurkRx9MBn0NG-,1,Marketing,2
-M9KnSQurkRx9MBn0NG-,2,Programacion,8
-M9KnSQurkRx9MBn0NG-,3,Conocimiento,9
-M9KnSQurkRx9MBn0NG-,4,Decisiones,8
-M9KnSQurkRx9MBn0NG-,5,Informacion,7
-M9LbxnlRFTxvFgQGqBc,1,Avance,8
-M9LbxnlRFTxvFgQGqBc,2,Robot,3
-M9LbxnlRFTxvFgQGqBc,3,Contaminacion,1
-M9LbxnlRFTxvFgQGqBc,4,Máquinas,3
-M9LbxnlRFTxvFgQGqBc,5,Programas,5
-M9LeLLEMuhEp6RtvS1e,1,Futuro,10
-M9LeLLEMuhEp6RtvS1e,2,Algoritmos,10
-M9LeLLEMuhEp6RtvS1e,3,Ciencia ,10
-M9LeLLEMuhEp6RtvS1e,4,Conocimiento,10
-M9LeLLEMuhEp6RtvS1e,5,Resolución de problemas,10
-M9NrcHOP_XCInUYhXPx,1,Big data,10
-M9NrcHOP_XCInUYhXPx,2,Indicadores,10
-M9NrcHOP_XCInUYhXPx,3,Datos,10
-M9NrcHOP_XCInUYhXPx,4,Información ,10
-M9NrcHOP_XCInUYhXPx,5,Analisis,10
-M9NueC2e3H_oQxUZR6x,1,Algoritmos,8
-M9NueC2e3H_oQxUZR6x,2,Procesos,7
-M9NueC2e3H_oQxUZR6x,3,Palabras,7
-M9NueC2e3H_oQxUZR6x,4,Almacenamiento,5
-M9NueC2e3H_oQxUZR6x,5,Valoraciones,7
-M9O3ozw7PmJkiRsQReK,1,Investigación,10
-M9O3ozw7PmJkiRsQReK,2,Análisis,10
-M9O3ozw7PmJkiRsQReK,3,Marketing,3
-M9O3ozw7PmJkiRsQReK,4,Seguimiento,4
-M9O3ozw7PmJkiRsQReK,5,Almacenaje,5
-M9OIV5nFgFaAEEzkr-f,1,Poder ,6
-M9OIV5nFgFaAEEzkr-f,2,Politicas ,7
-M9OIV5nFgFaAEEzkr-f,3,Potencial ,10
-M9OIV5nFgFaAEEzkr-f,4,Información ,5
-M9OIV5nFgFaAEEzkr-f,5,Invasivo ,10
-M9OMfjG-MEX7PZ7FKPZ,1,Numeros,5
-M9OMfjG-MEX7PZ7FKPZ,2,Informacion,6
-M9OMfjG-MEX7PZ7FKPZ,3,Investigacion,7
-M9OMfjG-MEX7PZ7FKPZ,4,Estadistica,5
-M9OMfjG-MEX7PZ7FKPZ,5,Peoyeccion,5
-M9P8cEyiTKn1oVHRZgj,1,Respuestas,10
-M9P8cEyiTKn1oVHRZgj,2,Información ,10
-M9P8cEyiTKn1oVHRZgj,3,Gran volumen de datos,10
-M9P8cEyiTKn1oVHRZgj,4,Tecnología,10
-M9P8cEyiTKn1oVHRZgj,5,Vulnerable,2
-M9PCFIA2SK6NYpI1YqT,1,Poder,0
-M9PCFIA2SK6NYpI1YqT,2,Información ,3
-M9PCFIA2SK6NYpI1YqT,3,Control,0
-M9PCFIA2SK6NYpI1YqT,4,Sistema,3
-M9PCFIA2SK6NYpI1YqT,5,Dinero ,2
-M9PJrGJKTSP7OS_lXDV,1,Teconologia,9
-M9PJrGJKTSP7OS_lXDV,2,Rapidez,10
-M9PJrGJKTSP7OS_lXDV,3,Efectividad,10
-M9PJrGJKTSP7OS_lXDV,4,Reemplazo,2
-M9PJrGJKTSP7OS_lXDV,5,Eficiencia,10
-M9PRvoYlkBdwLYrx2e_,1,Tecnología ,7
-M9PRvoYlkBdwLYrx2e_,2,Cambio,7
-M9PRvoYlkBdwLYrx2e_,3,Datos,6
-M9PRvoYlkBdwLYrx2e_,4,Información ,6
-M9PRvoYlkBdwLYrx2e_,5,Poder,0
-M9QE6KTmEE9p-e3QXHC,1,Generar Información ,10
-M9QE6KTmEE9p-e3QXHC,2,Análisis datos,10
-M9QE6KTmEE9p-e3QXHC,3,Decisión en base a información ,10
-M9QE6KTmEE9p-e3QXHC,4,Eficiencia ,10
-M9QE6KTmEE9p-e3QXHC,5,Planificación ,10
-M9QE6KTmEE9p-e3QXHC,6,Reducción costos,10
-M9QXH21QPvGVw701pUq,1,Saber,9
-M9QXH21QPvGVw701pUq,2,Poder,9
-M9QXH21QPvGVw701pUq,3,Educacion ,8
-M9QXH21QPvGVw701pUq,4,Razón,5
-M9QXH21QPvGVw701pUq,5,Pensamiento,5
-M9QeCwpZuHehoplohmr,1,Pelicula,10
-M9QeCwpZuHehoplohmr,2,Ciencia ficción ,10
-M9QeCwpZuHehoplohmr,3,Apocalipsis,0
-M9QeCwpZuHehoplohmr,4,Soberanía Informática ,5
-M9QeCwpZuHehoplohmr,5,Red neuronal,10
-M9Qf1k4_L4Yd01_Y4ai,1,Gran cantidad de contenido,10
-M9Qf1k4_L4Yd01_Y4ai,2,Información ,10
-M9Qf1k4_L4Yd01_Y4ai,3,Almacenamiento,10
-M9Qf1k4_L4Yd01_Y4ai,4,Capacidad,10
-M9Qf1k4_L4Yd01_Y4ai,5,Tecnología,10
-M9Qfim_m64rR6shkBTw,1,Robótica,10
-M9Qfim_m64rR6shkBTw,2,Nuevas tecnologías,10
-M9Qfim_m64rR6shkBTw,3,Progreso,10
-M9Qfim_m64rR6shkBTw,4,Avance,10
-M9Qfim_m64rR6shkBTw,5,Adaptación,10
-M9R1ddKDnwurYNBJyaM,1,Educacion,10
-M9R1ddKDnwurYNBJyaM,2,Ideas,10
-M9R1ddKDnwurYNBJyaM,3,Lectura,10
-M9R1ddKDnwurYNBJyaM,4,Investigacion,10
-M9R1ddKDnwurYNBJyaM,5,Aprender,10
-M9RALdfQgb042OUIUuf,1,Poder,7
-M9RALdfQgb042OUIUuf,2,Saber,10
-M9RALdfQgb042OUIUuf,3,Inteligencia,10
-M9RALdfQgb042OUIUuf,4,Vocación,10
-M9RALdfQgb042OUIUuf,5,Estudio,10
-M9RK7oRmnhZsy280u5Y,1,Tecnologia,10
-M9RK7oRmnhZsy280u5Y,2,Innovacion,10
-M9RK7oRmnhZsy280u5Y,3,Sistema de datos,5
-M9RK7oRmnhZsy280u5Y,4,Rapidez,10
-M9RK7oRmnhZsy280u5Y,5,Eficacia,10
-M9S0lo0Ll60FI_v1roX,1,Gran,7
-M9S0lo0Ll60FI_v1roX,2,Valorativo ,4
-M9S0lo0Ll60FI_v1roX,3,Importante ,7
-M9S0lo0Ll60FI_v1roX,4,Difícil ,3
-M9S0lo0Ll60FI_v1roX,5,No entendi,5
-M9S5ykM1oVw0MVUF6s-,1,Datos,10
-M9S5ykM1oVw0MVUF6s-,2,Informatica,10
-M9S5ykM1oVw0MVUF6s-,3,Conexion,10
-M9S5ykM1oVw0MVUF6s-,4,Vincular,10
-M9S5ykM1oVw0MVUF6s-,5,Aprender,0
-M9SGUQF-nnnc8VBAvEQ,1,Análisis de la información,7
-M9SGUQF-nnnc8VBAvEQ,2,Evolución de los medios de información ,6
-M9SGUQF-nnnc8VBAvEQ,3,Métodos para registrar datos,7
-M9SGUQF-nnnc8VBAvEQ,4,La privacidad de los datos y problemas,7
-M9SGUQF-nnnc8VBAvEQ,5,Modelos estructurados de la información,6
-M9SvBsG9psHw7A1nUmS,1,Saberes,10
-M9SvBsG9psHw7A1nUmS,2,Aprendizaje,10
-M9SvBsG9psHw7A1nUmS,3,Cultura,7
-M9SvBsG9psHw7A1nUmS,4,Construcción ,7
-M9SvBsG9psHw7A1nUmS,5,Educación ,10
-M9TX6P0u_6GVcQfz_ai,1,Procesamiento,10
-M9TX6P0u_6GVcQfz_ai,2,Análisis,9
-M9TX6P0u_6GVcQfz_ai,3,Investigación,9
-M9TX6P0u_6GVcQfz_ai,4,Interpretación,9
-M9TX6P0u_6GVcQfz_ai,5,Neutralidad,1
-M9Tzkto-oWxJLNE-0BD,1,Entendimiento,5
-M9Tzkto-oWxJLNE-0BD,2,Contexto,10
-M9Tzkto-oWxJLNE-0BD,3,Estudio,5
-M9Tzkto-oWxJLNE-0BD,4,Observación,10
-M9Tzkto-oWxJLNE-0BD,5,Análisis,10
-M9Tzkto-oWxJLNE-0BD,6,Encuentro,10
-M9UIetRkxSPvL0RnpPd,1,Tecnología,10
-M9UIetRkxSPvL0RnpPd,2,Comunicación,8
-M9UIetRkxSPvL0RnpPd,3,Control,5
-M9UIetRkxSPvL0RnpPd,4,Observación,10
-M9UIetRkxSPvL0RnpPd,5,Internet,6
-M9UPWfhWsEnHbOgssvH,1,Software,10
-M9UPWfhWsEnHbOgssvH,2,Hardware,9
-M9UPWfhWsEnHbOgssvH,3,Plataformas,9
-M9UPWfhWsEnHbOgssvH,4,Internet,9
-M9UPWfhWsEnHbOgssvH,5,Base de datos,8
-M9UnyBP_fIDBDCXAT29,1,Información,8
-M9UnyBP_fIDBDCXAT29,2,Global,8
-M9UnyBP_fIDBDCXAT29,3,Archivo,7
-M9UnyBP_fIDBDCXAT29,4,Comunicación,8
-M9UnyBP_fIDBDCXAT29,5,Conexión,5
-M9Uz9HOiWfTVDyBx7I7,1,Nuevo,10
-M9Uz9HOiWfTVDyBx7I7,2,Humo,0
-M9Uz9HOiWfTVDyBx7I7,3,Futuro,7
-M9Uz9HOiWfTVDyBx7I7,4,Mal usado el termino,0
-M9Uz9HOiWfTVDyBx7I7,5,Posibilidades nuevas,10
-M9VfydKeIrAH2myA3oV,1,Robot,6
-M9VfydKeIrAH2myA3oV,2,Computadora,8
-M9VfydKeIrAH2myA3oV,3,Virtualidad,6
-M9VfydKeIrAH2myA3oV,4,Terapéutica,7
-M9VfydKeIrAH2myA3oV,5,Especialista,8
-M9VnOxy1vMHrL8Gzyhz,1,Computadoras,6
-M9VnOxy1vMHrL8Gzyhz,2,Mucha cantidad,3
-M9VnOxy1vMHrL8Gzyhz,3,Desorden,1
-M9VnOxy1vMHrL8Gzyhz,4,Tecnologías ,8
-M9VnOxy1vMHrL8Gzyhz,5,Clasificación ,7
-M9Vq68asFdI-Ys_aRyj,1,Gran cantidad de datos,8
-M9Vq68asFdI-Ys_aRyj,2,Previsión de sucesos,9
-M9Vq68asFdI-Ys_aRyj,3,Peligrosidad en el uso de esos datos,1
-M9Vq68asFdI-Ys_aRyj,4,Manipulación con fines políticos,1
-M9Vq68asFdI-Ys_aRyj,5,Falta de privacidad,0
-M9Vq68asFdI-Ys_aRyj,6,Venta de datos sin consentimiento,2
-M9Vq68asFdI-Ys_aRyj,7,Categorizaciones sociales erróneas sin grises,1
-M9WCQ9ukH4aT7M06Dc-,1,Data entry,5
-M9WCQ9ukH4aT7M06Dc-,2,Espionaje,0
-M9WCQ9ukH4aT7M06Dc-,3,Inteligencia artificial,8
-M9WCQ9ukH4aT7M06Dc-,4,Procesamiento,10
-M9WCQ9ukH4aT7M06Dc-,5,Fuente,3
-M9WGG4v9N1cvwC3ThsY,1,Análisis de datos,8
-M9WGG4v9N1cvwC3ThsY,2,Volumen de datos,3
-M9WGG4v9N1cvwC3ThsY,3,comercio de datos,5
-M9WGG4v9N1cvwC3ThsY,4,Digitalización,7
-M9WGG4v9N1cvwC3ThsY,5,Estructura,5
-M9WGd1GBwvXyXkw7B-b,1,Información,6
-M9WGd1GBwvXyXkw7B-b,2,Intereses,7
-M9WGd1GBwvXyXkw7B-b,3,Habitos,7
-M9WGd1GBwvXyXkw7B-b,4,Consumo,7
-M9WGd1GBwvXyXkw7B-b,5,Tic's,5
-M9WNG8Up41wap7orj47,1,INFORMACIÓN ,10
-M9WNG8Up41wap7orj47,2,MUCHO,10
-M9WNG8Up41wap7orj47,3,Inglés,10
-M9WNG8Up41wap7orj47,4,Publicidad,5
-M9WNG8Up41wap7orj47,5,Estudio,10
-M9WNOC5QR71VdppPym7,1,Datos,5
-M9WNOC5QR71VdppPym7,2,Métricas,5
-M9WNOC5QR71VdppPym7,3,Complejidad,3
-M9WNOC5QR71VdppPym7,4,Cantidad,4
-M9WNOC5QR71VdppPym7,5,Categorización,5
-M9WO4jDYdki02VpANnC,1,Datos personales,0
-M9WO4jDYdki02VpANnC,2,Espionaje,0
-M9WO4jDYdki02VpANnC,3,Mercado,0
-M9WO4jDYdki02VpANnC,4,Manejo de las relaciones sociales,0
-M9WO4jDYdki02VpANnC,5,Orden mundial,0
-M9WOiBb4U5IXdnqiGB8,1,Datos,7
-M9WOiBb4U5IXdnqiGB8,2,Estadística,7
-M9WOiBb4U5IXdnqiGB8,3,Mejora,7
-M9WOiBb4U5IXdnqiGB8,4,Control,7
-M9WOiBb4U5IXdnqiGB8,5,Evaluación,7
-M9WeXwoKiVw3aRAG9_O,1,Posibilidades,5
-M9WeXwoKiVw3aRAG9_O,2,Camdbridge analitycs,0
-M9WeXwoKiVw3aRAG9_O,3,Campañas de macri,0
-M9WeXwoKiVw3aRAG9_O,4,Genética y patentes de monsanto,0
-M9WeXwoKiVw3aRAG9_O,5,Guerra psicopolitica,0
-M9WeXwoKiVw3aRAG9_O,6,Derechos humanos de 4ta generación ,10
-M9YPEZQ-ttuxXhJGs5f,1,Hipermediaciones,5
-M9YPEZQ-ttuxXhJGs5f,2,Cultura digital,10
-M9YPEZQ-ttuxXhJGs5f,3,Scolari (autor),10
-M9YPEZQ-ttuxXhJGs5f,4,Tecnología,10
-M9YPEZQ-ttuxXhJGs5f,5,Comunicación,10
-M9Z64DJaMWx8MaHNt6y,1,Muchos datos,6
-M9Z64DJaMWx8MaHNt6y,2,Complejo,4
-M9Z64DJaMWx8MaHNt6y,3,Análisis ,6
-M9Z64DJaMWx8MaHNt6y,4,Volumen,6
-M9Z64DJaMWx8MaHNt6y,5,Información ,7
-M9Zd4cdayURTwJGZqiZ,1,Información,9
-M9Zd4cdayURTwJGZqiZ,2,Organización,9
-M9Zd4cdayURTwJGZqiZ,3,Control,2
-M9Zd4cdayURTwJGZqiZ,4,Despersonalización,0
-M9Zd4cdayURTwJGZqiZ,5,Acceso,5
-M9ZgbMRUoTXemH2Ozap,1,Futuro,10
-M9ZgbMRUoTXemH2Ozap,2,Libros,7
-M9ZgbMRUoTXemH2Ozap,3,Aprendizajes,8
-M9ZgbMRUoTXemH2Ozap,4,Poder,10
-M9ZgbMRUoTXemH2Ozap,5,Inteligencia,9
-M9ZnyLUhv93_A51aj9v,1,datos,8
-M9ZnyLUhv93_A51aj9v,2,difícil,1
-M9ZnyLUhv93_A51aj9v,3,computación,9
-M9ZnyLUhv93_A51aj9v,4,programación,8
-M9ZnyLUhv93_A51aj9v,5,complejo,1
-M9ZqDt9Fyu2PmYVDeXg,1,Estadística ,5
-M9ZqDt9Fyu2PmYVDeXg,2,Cuantificación ,5
-M9ZqDt9Fyu2PmYVDeXg,3,Población,5
-M9ZqDt9Fyu2PmYVDeXg,4,Probabilidad,5
-M9ZqDt9Fyu2PmYVDeXg,5,Variables,5
-M9_-uaDD0pyk4gmPDbe,1,Pesado,2
-M9_-uaDD0pyk4gmPDbe,2,Tráfico ,5
-M9_-uaDD0pyk4gmPDbe,3,Datos,7
-M9_-uaDD0pyk4gmPDbe,4,Hardware,5
-M9_-uaDD0pyk4gmPDbe,5,Internet ,7
-M9aPYmq3AHQO7p_IPEO,1,Estadística,7
-M9aPYmq3AHQO7p_IPEO,2,Información,4
-M9aPYmq3AHQO7p_IPEO,3,Privacidad,3
-M9aPYmq3AHQO7p_IPEO,4,comunicación,3
-M9aPYmq3AHQO7p_IPEO,5,aa,5
-M9bPEajqZ48NB8XfdgH,1,Gran Data,10
-M9bPEajqZ48NB8XfdgH,2,Buena Información ,10
-M9bPEajqZ48NB8XfdgH,3,Información Irrelevante ,0
-M9bPEajqZ48NB8XfdgH,4,Sarcasmo Fake News,0
-M9bPEajqZ48NB8XfdgH,5,iluminati Manipulación de Contenidos,0
-M9bPoiiLoLSzMU41IRv,1,Saber,10
-M9bPoiiLoLSzMU41IRv,2,Información ,10
-M9bPoiiLoLSzMU41IRv,3,Cimientos Neuronales ,10
-M9bPoiiLoLSzMU41IRv,4,Poder,10
-M9bPoiiLoLSzMU41IRv,5,The Big Data,10
-M9czmwIOgkbjN6KWFvw,1,robotica,5
-M9czmwIOgkbjN6KWFvw,2,Mente,5
-M9czmwIOgkbjN6KWFvw,3,razonamiento,5
-M9czmwIOgkbjN6KWFvw,4,cuerpo robotico,5
-M9czmwIOgkbjN6KWFvw,5,ingenieria en sistemas,5
-M9dEH-vVqDcIVmp6kUS,1,Computacion,10
-M9dEH-vVqDcIVmp6kUS,2,Avance tecnológico ,10
-M9dEH-vVqDcIVmp6kUS,3,Inteligencia,10
-M9dEH-vVqDcIVmp6kUS,4,Para jóvenes ,5
-M9dEH-vVqDcIVmp6kUS,5,Necesaria,10
-M9dEs9nsP-jPp_T037c,1,dificil,0
-M9dEs9nsP-jPp_T037c,2,desempleo,0
-M9dEs9nsP-jPp_T037c,3,neoliberalismo,0
-M9dEs9nsP-jPp_T037c,4,eurocentrismo,0
-M9dEs9nsP-jPp_T037c,5,anticomunismo,0
-M9eJbiud3d8UgZSkLQX,1,información ,5
-M9eJbiud3d8UgZSkLQX,2,poder,5
-M9eJbiud3d8UgZSkLQX,3,perfil,5
-M9eJbiud3d8UgZSkLQX,4,tecnología ,5
-M9eJbiud3d8UgZSkLQX,5,intereses,5
-M9eMLYoPJpwaiF28JpH,1,Bioinformatica,10
-M9eMLYoPJpwaiF28JpH,2,Bases de datos,10
-M9eMLYoPJpwaiF28JpH,3,Informacion,10
-M9eMLYoPJpwaiF28JpH,4,Procesar,10
-M9eMLYoPJpwaiF28JpH,5,Estudio,10
-M9fIfZbxBQuf_C9ykdU,1,Conglomerado de datos,0
-M9fIfZbxBQuf_C9ykdU,2,Base de datos,10
-M9fIfZbxBQuf_C9ykdU,3,Control social,0
-M9fIfZbxBQuf_C9ykdU,4,Altgorismo,0
-M9fIfZbxBQuf_C9ykdU,5,Habeas data,10
-M9fe1y2pfJPMNDavqwX,1,Rastreo,0
-M9fe1y2pfJPMNDavqwX,2,Publicidad,0
-M9fe1y2pfJPMNDavqwX,3,Prediccion,10
-M9fe1y2pfJPMNDavqwX,4,Invasion,0
-M9fe1y2pfJPMNDavqwX,5,Simulacion,10
-M9ffUSfoDKgHn7g4VHI,1,Masividad,10
-M9ffUSfoDKgHn7g4VHI,2,Decisiones,10
-M9ffUSfoDKgHn7g4VHI,3,Predicción ,10
-M9ffUSfoDKgHn7g4VHI,4,Aprendizaje,10
-M9ffUSfoDKgHn7g4VHI,5,Futuro,10
-M9fxKF9aXpaA_3TwrCq,1,Conciencia,10
-M9fxKF9aXpaA_3TwrCq,2,Sinapsis,10
-M9fxKF9aXpaA_3TwrCq,3,Memoria,10
-M9fxKF9aXpaA_3TwrCq,4,Ciencia,10
-M9fxKF9aXpaA_3TwrCq,5,Datos,10
-M9gEVSI0qjc5HlzRTzN,1,Sistemas,4
-M9gEVSI0qjc5HlzRTzN,2,Complejidad,0
-M9gEVSI0qjc5HlzRTzN,3,Manipulacion de informacio ,0
-M9gEVSI0qjc5HlzRTzN,4,Quebrantar la esfera de lo privado ,0
-M9gEVSI0qjc5HlzRTzN,5,Inconmesurable,0
-M9im7X_vwdllY2L2qcW,1,Datos,10
-M9im7X_vwdllY2L2qcW,2,Predictivo,10
-M9im7X_vwdllY2L2qcW,3,Analisis,10
-M9im7X_vwdllY2L2qcW,4,Mineria,10
-M9im7X_vwdllY2L2qcW,5,Aprendizaje,10
-M9ipXxztYY1ekXCvYkL,1,Información ,8
-M9ipXxztYY1ekXCvYkL,2,Estadísticas ,8
-M9ipXxztYY1ekXCvYkL,3,Política ,7
-M9ipXxztYY1ekXCvYkL,4,Comunicación ,5
-M9ipXxztYY1ekXCvYkL,5,Consumidores,7
-M9irLm5XTlQdJBcZuEM,1,Construcción,10
-M9irLm5XTlQdJBcZuEM,2,Posibilidades,5
-M9irLm5XTlQdJBcZuEM,3,Disparidad,2
